carrier,op_code,ticket,pnr,seat
I2,37,06060775,FFBCO,37W
I2,37,06013527,SDYSZ,15O
I2,37,06087712,VYKCF,8B
I2,37,06038597,AHPTN,37T
I2,37,06096692,PKNTB,15A
I2,37,06014882,ZSHQF,20Q
I2,37,06041666,NOYIF,15Q
I2,37,06059616,ZUQGT,32D
I2,37,06040640,DAHFE,39R
I2,37,06087036,OHZAI,31A
I2,37,06064983,GVLIW,26C
I2,37,06014040,KRYOD,1N
I2,37,06054769,ABAJS,36F
I2,37,06094818,HHGSY,5V
I2,37,06047781,JFBWH,34W
I2,37,06021213,JODCI,19G
I2,37,06077792,KRMZF,28E
I2,37,06044123,DUQUK,23I
I2,37,06062845,KPEXT,34C
I2,37,06035280,IMAMS,26B
I2,37,06099977,NQXNQ,32D
I2,37,06059555,OZEMQ,25R
I2,37,06049546,CKUKQ,28H
I2,37,06030666,HEMXF,12O
I2,37,06017409,UACJO,20M
I2,37,06051666,OZVBS,5X
I2,37,06024639,QTKYD,27H
I2,37,06014060,IIVFA,40J
I2,37,06019677,WBVXF,30Y
I2,37,06079134,GACDP,23S
I2,37,06055167,QVOZM,19A
I2,37,06077521,HSBHH,5V
I2,37,06084301,HWYUZ,31T
I2,37,06065976,VFQLV,39P
I2,37,06014011,FJWPP,29Y
I2,37,06066743,RCOSO,28R
I2,37,06087857,NMKGR,41I
I2,37,06065115,PHMYV,32R
I2,37,06097098,MPPEH,16J
I2,37,06064155,YOXAW,35B
I2,37,06072751,MTMPS,27R
I2,37,06026146,HIDLQ,19F
I2,37,06099632,PGNWY,18A
I2,37,06084424,CJHKB,15A
I2,37,06093531,NMZTD,34K
I2,37,06032521,JBBCZ,37L
I2,37,06066897,DIJFK,5D
I2,37,06073748,OSBAT,15K
I2,37,06049692,GUBNQ,24D
I2,37,06099910,OAFOJ,2Y
I2,37,06047980,BODVY,29Y
I2,37,06090285,VPOQZ,11V
I2,37,06090904,HXOPS,20U
I2,37,06096256,DYQBF,16D
I2,37,06018833,AGFDE,8L
I2,37,06012605,YKAQF,29T
I2,37,06025661,NBAFG,23P
I2,37,06068157,WNRDL,28H
I2,37,06041439,HNCZR,40E
I2,37,06034341,RFZZW,7T
I2,37,06025381,EYJOI,38W
I2,37,06088632,WJQAG,10Y
I2,37,06030125,DFVNS,35A
I2,37,06059602,FSUFN,20X
I2,37,06032250,NZKOK,28S
I2,37,06034627,LTQJM,2T
I2,37,06063848,LJOIN,7K
I2,37,06084623,VNLRE,13Y
I2,37,06082978,FHQSD,14L
I2,37,06089258,HQKOA,17L
I2,37,06058579,NWRTI,19P
I2,37,06063698,YMNUD,24H
I2,37,06098041,RPDAX,5N
I2,37,06061229,VGFST,23Z
I2,37,06051477,TGCXG,40I
I2,37,06034181,WEAVT,1Z
I2,37,06082372,ENKEK,42C
I2,37,06012934,HAIYV,21R
I2,37,06065854,NROMP,29U
VY,38,03083243,VKIVZ,5D
VY,38,03018929,EXJKW,2K
VY,38,03044348,OIDAK,20C
VY,38,03051896,IPGCP,8M
VY,38,03010146,GHTOF,30P
VY,38,03057590,UFPMB,13V
VY,38,03033208,WEYUB,3R
VY,38,03083017,PSMTY,19B
VY,38,03059349,PUNFI,27O
VY,38,03078826,BQFGQ,17C
VY,38,03086620,LMEIE,27X
VY,38,03093857,YOTQO,31Z
VY,38,03080803,RJASQ,31H
VY,38,03011678,ZSBJH,19M
VY,38,03050913,YQBVK,23E
VY,38,03039127,HTXUK,11B
VY,38,03025756,PSSNJ,31Y
VY,38,03075995,LEPJV,42U
VY,38,03081018,VNOUG,22G
VY,38,03042366,LQRHM,31A
VY,38,03011928,TJSMA,25M
VY,38,03055455,GPHVZ,37A
VY,38,03095485,FGSES,3W
VY,38,03031324,NZHFQ,34H
VY,38,03021185,PSKAP,9Z
VY,38,03089838,AINSJ,36Z
VY,38,03085640,KFRDZ,38K
VY,38,03036869,XTVCP,5U
VY,38,03063953,QFMHO,32C
VY,38,03047333,JQIWT,2V
VY,38,03050360,GPKJV,18F
VY,38,03011911,KUDJS,37O
VY,38,03074274,PZUAR,14A
VY,38,03066054,HKCVQ,9W
VY,38,03066616,TBCAB,26N
VY,38,03039764,OEGVL,35P
VY,38,03082467,PYLMG,14G
VY,38,03068264,HVMPT,28T
VY,38,03053474,MQQDN,22X
VY,38,03059048,NSJMN,3H
VY,38,03074052,NKAPT,23A
VY,38,03022767,BNWYY,35A
VY,38,03020142,NKDDT,7G
VY,38,03036688,ZDPOJ,31B
VY,38,03069111,QEGPI,2J
VY,38,03034361,UALOD,6K
VY,38,03019130,PCNHL,24J
VY,38,03098288,UKGRE,28T
VY,38,03074143,QBTYM,35Y
VY,38,03041424,DVJLW,24T
VY,38,03025214,APMVH,3Z
VY,38,03086270,JXWFO,13X
VY,38,03037456,WLCZZ,16N
VY,38,03063822,DMTTY,2W
VY,38,03098514,ORIGE,34A
VY,38,03048571,YJCBU,6W
VY,38,03072479,OWDYM,32T
VY,38,03016995,UTEVB,15X
VY,38,03048555,LJWZI,29Q
VY,38,03022340,NFHTR,16I
VY,38,03025417,KSSPQ,39U
VY,38,03068015,XNXOX,38Q
VY,38,03086909,XLYBG,18I
VY,38,03055246,ZYVQA,35M
VY,38,03071553,ECBQU,18S
VY,38,03035814,USDBA,27Q
VY,38,03097994,UUFSM,17H
VY,38,03025367,BMWAB,20R
VY,38,03076544,GGQFE,5M
VY,38,03064030,LEHNE,30O
VY,38,03031048,DSEKX,28J
VY,38,03057486,BPAHO,25M
VY,38,03093027,JIKFM,26N
VY,38,03074853,DNZHE,14N
VY,38,03082545,RPZWF,16E
VY,38,03078993,RXDMI,40E
VY,38,03067136,JGUXG,17Y
VY,38,03090345,BHPFK,34F
VY,38,03028853,YFUQM,15W
VY,38,03080833,STJOB,41Y
VY,38,03056236,HWXXL,25G
VY,38,03039791,JCFOH,10T
VY,38,03062659,BSTUI,18D
VY,38,03038464,LQDIQ,33G
VY,38,03042907,ALVBO,16F
VY,38,03069880,ENOVJ,2B
VY,38,03056250,LOVEF,35S
VY,38,03050149,RSIKW,6X
VY,38,03091467,FPYXG,7J
VY,38,03078364,LGZLF,21O
VY,38,03097427,FYYHP,1J
VY,38,03064109,KPCWU,18T
VY,38,03076967,CEZOB,31L
VY,38,03027137,GAVIT,18A
VY,38,03041491,PBHPB,20O
VY,38,03060189,OQZMP,3B
VY,38,03093839,RRDZB,34L
VY,38,03098468,DUEGN,42P
VY,38,03012594,UYNWA,3M
VY,38,03041548,GBIWB,31M
VY,38,03088399,PVKKX,25Y
VY,38,03064640,JKTRP,31A
VY,38,03071475,OUMAP,28R
VY,38,03044437,EHFFK,35O
VY,38,03061120,UNWSL,7X
VY,38,03060260,SGLUN,30F
VY,38,03050033,QOPTY,27A
VY,38,03084171,IGODF,3L
VY,38,03022420,LZNCE,13K
VY,38,03023282,JULIJ,33S
VY,38,03026586,DKLEV,31W
VY,38,03035677,BIHQL,35G
VY,38,03066081,ATYEW,4O
VY,38,03015664,ZPDYU,41T
VY,38,03037339,SWXKE,35D
VY,38,03049849,CHCKS,5H
VY,38,03084390,TGWKX,33X
VY,38,03020522,XHZSE,21R
VY,38,03091677,HNYEQ,39O
VY,38,03016973,RXDDI,17J
VY,38,03089271,RSFRH,19M
VY,38,03052164,QSZDH,33I
VY,38,03098701,JJCKT,32O
VY,38,03079726,KFYPI,26P
VY,38,03026845,SFUSH,25T
VY,39,03036960,WGTDQ,10D
VY,39,03088015,ZOQAE,39X
VY,39,03015978,MLFJL,42P
VY,39,03090200,UQRDN,32W
VY,39,03046411,NIIRW,42K
VY,39,03096550,BLUFX,36E
VY,39,03058071,FJRZC,13X
VY,39,03012692,GZLEJ,7D
VY,39,03032730,JILWO,29B
VY,39,03046704,PHBDB,13F
VY,39,03077008,MKKBG,34H
VY,39,03078468,KJQJS,23C
VY,39,03086751,EWPNV,36G
VY,39,03095878,CYFNV,28H
VY,39,03065966,ATKTM,40Y
VY,39,03047432,DRRYR,33F
VY,39,03070794,AFDOP,34K
VY,39,03014999,UEZSP,24C
VY,39,03030545,DJJRL,34M
VY,39,03040886,ZMVMO,35T
VY,39,03090761,DAOGN,24M
VY,39,03082177,VMVAO,12U
VY,39,03090559,XKECI,8G
VY,39,03038477,TOKXA,17W
VY,39,03094030,SZSHP,25D
VY,39,03081801,JJTJS,12S
VY,39,03065358,YJSZT,25X
VY,39,03065730,FPAXT,24E
VY,39,03042076,BYPAN,11T
VY,39,03083457,LYKLN,42M
VY,39,03045575,DJYMB,6L
VY,39,03023685,JKZNV,11Q
VY,39,03067351,RLOHQ,26D
VY,39,03026888,BPVDO,15A
VY,39,03097536,SGFOG,24B
VY,39,03033889,PESUD,3A
VY,39,03032508,JJCVC,8N
VY,39,03032276,CIQIS,10I
VY,39,03032818,AFBKA,39V
VY,39,03043994,DXPCQ,12K
VY,39,03091785,KLIGO,22X
VY,39,03095079,UMDZH,9Y
VY,39,03099924,YMHFE,4Z
VY,39,03062878,VYMFP,35R
VY,39,03065167,CKXWT,17R
VY,39,03099542,EAOAK,4A
VY,39,03013955,OUJOE,20E
VY,39,03063439,QSWWH,13B
VY,39,03038387,IZUZC,40I
VY,39,03034572,COFBK,32A
VY,39,03091573,JTYZF,24Y
VY,39,03017648,AQOXY,4Q
VY,39,03044652,LNRXK,5W
VY,39,03033118,ZKFKV,19Z
VY,39,03078637,XYHIX,17G
VY,39,03081175,REKZA,22U
VY,39,03069439,FGIOC,22Z
VY,39,03025794,DXUIK,33L
VY,39,03029119,SGAOI,3P
VY,39,03037291,EOMNQ,29G
VY,39,03071587,FSUGV,21E
VY,39,03026009,SMTKK,25N
VY,39,03045991,AWCCM,3B
VY,39,03083299,XTAWT,24B
VY,39,03035764,VQSXA,38V
VY,39,03061434,WLOHW,11O
VY,39,03093694,PEXJE,26E
VY,39,03075375,KHGMZ,34X
VY,39,03091632,XHBPI,42N
VY,39,03022447,ZBSZP,9N
VY,39,03051955,XKQAP,41S
VY,39,03091593,XTHFT,27O
VY,39,03088508,FDRQL,26W
VY,39,03041968,SUNCN,39K
VY,39,03016849,FXQLQ,1B
VY,39,03035142,MKBWQ,39K
VY,39,03011962,IURSR,29K
VY,39,03010576,NVHEQ,34G
VY,39,03018856,IXTQN,11E
VY,39,03016228,PKDRV,2A
VY,39,03045182,EIOMN,31M
VY,39,03037655,LUQZN,19B
VY,39,03070660,YGRZR,30G
VY,39,03065513,GWJUA,40I
VY,39,03018243,FKUQZ,18T
VY,39,03075928,HPZXK,19E
VY,39,03033509,HVVDH,36X
VY,39,03087702,JECCX,3A
VY,39,03059332,NOGAN,40B
VY,39,03023678,NGQNY,39K
VY,39,03033641,PEDBJ,13W
VY,39,03086037,UKMKT,5K
VY,39,03065837,PIDDS,39T
VY,39,03064660,QAHSB,16P
VY,39,03067229,SWZKZ,9J
VY,39,03010112,BESNR,4E
VY,39,03019830,DIWLA,10G
VY,39,03042355,FQCXM,13O
VY,39,03022014,JAZLS,31J
VY,40,03052927,RDTLX,42V
VY,40,03034190,QCZNK,6Q
VY,40,03056523,ZQUVL,40E
VY,40,03018983,OBNDC,4H
VY,40,03061003,DAMLZ,7L
VY,40,03047967,XJIEC,39X
VY,40,03064851,FKXBX,5Y
VY,40,03061281,PNXAN,11B
VY,40,03048257,XSWZB,22Y
VY,40,03036687,AHYXX,12Z
VY,40,03017691,EDWDC,37R
VY,40,03036755,BHBBN,8X
VY,40,03051467,XWKTZ,22L
VY,40,03064177,HROTY,5Z
VY,40,03023202,OWZSM,18X
VY,40,03013034,SGYAR,40G
VY,40,03089568,TCPFV,12W
VY,40,03012880,NVXLH,8Z
VY,40,03041311,KROCL,33C
VY,40,03027936,KHATY,41X
VY,40,03031419,RYJXP,9D
VY,40,03066818,LHVYE,20M
VY,40,03078535,ZOZII,3W
VY,40,03016588,HBJWI,42J
VY,40,03024124,SYSWM,34E
VY,40,03042764,VPTYN,8B
VY,40,03070225,AQNBC,12X
VY,40,03016618,KRKNS,25U
VY,40,03041237,XSHTB,1Z
VY,40,03024772,YYNHL,12Q
VY,40,03077455,HFAXH,5O
VY,40,03089262,BVNTY,34L
VY,40,03023144,UFTLJ,33R
VY,40,03044073,SVGBQ,13P
VY,40,03084696,ZFBJU,35M
VY,40,03099328,FGBAU,13Z
VY,40,03013509,NCBDU,25V
VY,40,03098113,YLVHK,25L
VY,40,03060773,SCWON,22A
VY,40,03063975,MYHVR,11L
VY,40,03016194,XASJZ,31U
VY,40,03096625,NXFKR,23E
VY,40,03069377,CEFDH,31E
VY,40,03041317,FGAYQ,34Y
VY,40,03051155,TKGGP,41W
VY,40,03041332,FFQOE,16S
VY,40,03078422,ONHCH,6D
VY,40,03050094,ANLAP,28T
VY,40,03038242,XABGM,19B
VY,40,03097565,JJUAM,26F
VY,40,03071689,LTQFY,26U
VY,40,03034229,LLALA,17V
VY,40,03018235,EQULZ,39Y
VY,40,03078632,YCFHO,25Q
VY,40,03067028,USVIT,34P
VY,40,03056560,QZMME,18D
VY,40,03067533,TBUSD,6I
VY,40,03028199,IUCEX,36O
VY,40,03066985,KZRHX,26A
VY,40,03033554,BMRJF,4M
VY,40,03090043,VZVZT,28N
VY,40,03092948,DALXT,12K
VY,40,03034116,PPDFD,22T
VY,40,03042923,KHMRX,3V
VY,40,03068497,ISVAN,27K
VY,40,03068632,MWKTV,20C
VY,40,03086382,ASMTB,1D
VY,40,03034489,UHDVW,36W
VY,40,03056416,NBVXS,26O
VY,40,03079782,KXOJC,1N
VY,40,03033452,OYILM,18X
VY,40,03084819,OITEI,29F
VY,40,03014001,XJMJB,29Z
VY,40,03053049,SHTLY,14P
VY,40,03067156,ZXCBU,9T
VY,40,03035375,BCDLI,18T
VY,40,03081367,NFMDR,11Q
VY,40,03045380,IXZIF,8T
VY,40,03084259,DDHFW,31B
VY,40,03096891,SCWMV,32B
VY,40,03095283,VUHQH,37N
VY,40,03061090,TJAPF,35Y
VY,40,03097363,YZOFF,28U
VY,40,03015543,OQHUV,10M
VY,40,03084986,BWHNN,38Z
VY,40,03022021,DAAUB,22W
VY,40,03053970,REBGG,30M
VY,40,03047014,XBKWF,27E
VY,40,03067352,EIBPL,5X
VY,40,03081373,PTNGP,13Z
VY,40,03041566,HLRWB,36V
VY,40,03097692,OAASC,23T
VY,40,03054311,JQSMX,32B
VY,40,03041708,CZLMZ,6G
VY,40,03056531,HCUPX,34H
VY,40,03010084,RKABN,27X
VY,40,03052172,QHWVJ,32O
VY,40,03095327,QKQXA,7F
VY,40,03015704,OKDAZ,15Y
VY,40,03065789,EUWER,26H
VY,40,03019387,SSLDJ,14U
VY,40,03056287,TMMEY,17T
VY,40,03019224,UATKM,16Y
VY,40,03096221,MIZRW,23E
VY,40,03039573,PMNSV,1P
VY,40,03011642,PCPBC,11Q
VY,40,03018214,JDFMO,32I
VY,40,03080940,EKHJC,39C
VY,40,03029583,PDGUP,10H
VY,40,03023675,YZMZB,8H
VY,40,03041579,WAINC,21J
VY,40,03054977,YKFLD,16F
VY,40,03042061,MNNDZ,36I
VY,40,03032391,ZZUOJ,20G
VY,40,03099178,DFVBD,38X
VY,40,03022143,MPBFR,17U
VY,40,03042181,AMMDW,41T
VY,40,03062214,AHLCR,4U
VY,40,03053061,ZLOUT,24F
VY,40,03084131,YDYMZ,38L
VY,40,03059894,CIPWZ,32A
VY,41,03087036,FTPHS,26F
VY,41,03042205,XPERK,16R
VY,41,03040466,MBTCQ,15E
VY,41,03038801,ELRQD,9W
VY,41,03099819,PDIHQ,17O
VY,41,03053809,OHKNL,17R
VY,41,03044576,ZIWFJ,37Z
VY,41,03065996,TXLXE,19Z
VY,41,03040317,DIVUO,28O
VY,41,03076323,ZQXSM,23R
VY,41,03098441,GFNGL,18W
VY,41,03045115,QCENZ,30V
VY,41,03059364,ZVLEF,37Q
VY,41,03090804,ODZGG,17X
VY,41,03025192,WCLPC,14V
VY,41,03066874,GIKSX,20I
VY,41,03015715,NRDEE,24A
VY,41,03041204,BXHHW,22Q
VY,41,03017535,ILEBT,21U
VY,41,03032712,BQHFN,30W
VY,41,03087264,GBCQG,30H
VY,41,03012025,RSYDD,7G
VY,41,03049816,BJQYJ,18P
VY,41,03016880,OBKEN,19E
VY,41,03074832,MUMKT,35X
VY,41,03055394,LKQOB,40D
VY,41,03049305,GWEKG,39X
VY,41,03046142,VSLZR,14A
VY,41,03050201,KGJTU,38P
VY,41,03083082,UBSBN,6L
VY,41,03096700,HWWGZ,29X
VY,41,03093117,JVGGM,29N
VY,41,03019707,GXHOX,28C
VY,41,03049263,SZBMF,36S
VY,41,03084989,BJDIB,32P
VY,41,03029516,YSGWV,3J
VY,41,03066593,RNUSG,11T
VY,41,03018715,PNNHM,23E
VY,41,03085801,DUNFY,6I
VY,41,03066009,PENPA,37K
VY,41,03088050,LNSYE,32Q
VY,41,03012722,YPPIY,28D
VY,41,03023803,ZHCYR,36A
VY,41,03060261,AOFJQ,13J
VY,41,03062222,DMLSX,36Z
VY,41,03091022,XVSGB,19U
VY,41,03031552,HIGUC,10J
VY,41,03043091,TUBLB,33A
VY,41,03026155,WIECE,35X
VY,41,03048144,GMHQG,27L
VY,41,03014395,AWWAL,34G
VY,41,03041961,WAXSL,35I
VY,41,03057825,MVBQX,29U
VY,41,03065892,YKBTY,28P
VY,41,03036157,FIATR,17M
VY,41,03081120,ROSHH,5R
VY,41,03059515,GXPJY,41E
VY,41,03058829,CWDAP,10L
VY,41,03018320,IAOPQ,21M
VY,41,03092493,IMLWE,5V
VY,41,03037372,RRFEC,23Y
VY,41,03021219,VGCNB,19R
VY,41,03012213,TFPMV,26U
VY,41,03027600,LYMWI,22K
VY,41,03019975,OATGX,11C
VY,41,03030385,RTKVQ,36G
VY,41,03076752,YGHCV,26J
VY,41,03060427,SDHMN,24H
VY,41,03085776,BTVYS,10R
VY,41,03082189,LFUSD,1I
VY,41,03037472,SCPET,18T
VY,41,03039230,VSEEO,40X
VY,41,03014107,IIECY,22U
VY,41,03082135,FRKIT,39X
VY,41,03043153,IJVMN,7H
VY,41,03013784,JUVTU,38L
VY,41,03027368,YLRZQ,7Q
VY,41,03015452,OWUVV,9D
VY,41,03045223,FVVXV,36N
VY,41,03036212,OPCMH,19G
VY,41,03052754,HWAMY,17Y
VY,41,03080685,TWZFJ,29L
VY,41,03098774,WFZPN,13C
VY,41,03010821,AAYIQ,19D
VY,41,03088194,DZMUK,37C
VY,41,03038796,HUNDA,19L
VY,41,03078346,OGVMY,23B
VY,41,03047112,DVQIB,42A
VY,41,03017566,NNATN,3G
VY,41,03062280,OGWAK,42D
VY,41,03098868,MMIIT,19I
VY,41,03011244,NLHZS,21E
VY,41,03082888,SGNLW,10B
VY,41,03020389,DEPQQ,32A
VY,41,03071825,XDHYU,27N
VY,41,03024101,XMBEK,28M
VY,41,03060531,TTHIJ,41K
VY,41,03015202,ZIAER,38Y
VY,41,03028386,EULRO,2Z
VY,41,03043694,OGNRJ,32W
VY,41,03025267,UZTOS,27E
VY,41,03053819,HFWTP,20I
VY,41,03093038,OLLXE,23Y
VY,41,03088660,BQZUT,23I
VY,41,03029702,USKDG,10K
VY,41,03097289,BLWGD,38Z
VY,41,03065358,XKKGH,9E
VY,41,03056184,NTLXE,33Z
VY,41,03052957,NLWLN,35R
VY,41,03050385,SIQJB,11Y
VY,41,03025235,PNDFM,42L
VY,41,03028768,UTBHG,1F
VY,41,03050732,FAHPC,1J
VY,41,03063485,AGEGI,40Q
VY,41,03025568,RPBYJ,41G
VY,41,03035567,UGSPI,7F
VY,41,03022627,KDBSE,34X
VY,41,03034772,ZDGPU,4G
VY,41,03055935,UOFLQ,7Z
VY,41,03039966,LJXYY,10R
VY,41,03030816,ONRJC,40N
VY,41,03032574,BTTCH,1U
VY,41,03079023,WNGQJ,34S
VY,41,03079248,URABW,24W
VY,41,03064764,HIWBE,4F
VY,41,03050256,JOJYU,8R
VY,41,03084403,RFTMI,28L
VY,41,03065696,YIVAF,35N
VY,41,03030997,EOVZG,39Z
VY,41,03040583,KJDUE,22M
VY,41,03033104,SCIUH,5R
VY,41,03064842,GGONG,37K
VY,41,03015699,YYTDX,16W
VY,41,03051515,AQAUQ,15F
VY,41,03057509,MTCHP,5X
VY,41,03094061,OSEFK,27T
VY,41,03040747,NCFPF,14B
VY,41,03052241,JRPXI,2E
VY,41,03077812,GEWUQ,11O
YW,42,07579283,WARHM,27H
YW,42,07566830,HWFNT,18B
YW,42,07543548,BAIOL,36S
YW,42,07575021,DFRPU,22P
YW,42,07571487,DPFEV,21L
YW,42,07583918,QHHZX,35V
YW,42,07554243,SITIY,32I
YW,42,07567315,GFEUO,13X
YW,42,07537729,TYYLJ,2K
YW,42,07535161,EFHLR,15L
YW,42,07575401,QKHPA,1P
YW,42,07554069,KEVUT,14V
YW,42,07514676,OHWKU,16F
YW,42,07580923,XOADD,23C
YW,42,07558676,UITRZ,33I
YW,42,07599627,ZQIAZ,23F
YW,42,07580387,CEACO,19H
YW,42,07537439,OPXWT,4Y
YW,42,07591580,JAHME,32W
YW,42,07598781,QWFTX,33J
YW,42,07564827,GNXCG,28E
YW,42,07541030,QFUMR,6C
YW,42,07521668,WXFAQ,34G
YW,42,07523602,RJSRH,5F
YW,42,07556091,TSAEM,32J
YW,42,07597646,NXECK,31S
YW,42,07510399,MRBZL,26I
YW,42,07569724,IIUJG,9Y
YW,42,07575971,XQOWI,8U
YW,42,07599925,ECLZS,32Y
YW,42,07599807,SNSIF,25N
YW,42,07547031,SOIUK,30H
YW,42,07540316,DYVBS,20S
YW,42,07567179,DXFJD,14O
YW,42,07585555,NHRIG,30V
YW,42,07582821,PNMNO,36I
YW,42,07597859,LCSIN,9C
YW,42,07525374,LVSMD,42C
YW,42,07530041,YWLYC,21J
YW,42,07564590,VIVXJ,35X
YW,42,07563609,LTOMD,5Z
YW,42,07522140,SAEKB,22K
YW,42,07534701,LUQAE,35W
YW,42,07559487,DGAVL,4F
YW,42,07538363,DHGWA,23S
YW,42,07550461,ZXLDL,2N
YW,42,07592248,EKOBZ,12H
YW,42,07570817,BQWWH,5Y
YW,42,07566647,SQTIH,24L
YW,42,07584691,WABPM,17E
YW,42,07530967,WRORF,1D
YW,42,07590853,BEFRI,23J
YW,42,07533710,QLRSP,14D
YW,42,07568132,TRPOE,33Q
YW,42,07591073,AQFHP,21F
YW,42,07543546,MNONZ,39N
YW,42,07575825,VQRHU,41M
YW,42,07524888,QQDIV,15C
YW,42,07594448,CHWYA,2J
YW,42,07567566,KTMLB,20H
YW,42,07521581,CNJIN,23F
YW,42,07561478,YPXTP,14O
YW,42,07579432,QUFRM,14R
YW,42,07542267,OTMKF,30O
YW,42,07561119,BMLOF,36F
YW,42,07561111,FHJSF,1Y
YW,42,07534320,BJLQH,13X
YW,42,07584709,AHDFX,34W
YW,42,07571449,LYFPS,31N
YW,42,07538335,IYIOZ,34P
YW,42,07557723,QBEFE,38E
YW,42,07534075,ARAUT,8M
YW,42,07546145,GOGXW,15T
YW,42,07549212,VFPOH,4V
YW,42,07517358,UKGHK,6W
YW,42,07571032,WLNZS,7Q
YW,42,07570433,JJWQX,10E
YW,42,07521915,ZDGTV,19C
YW,42,07534157,RUMQT,4K
YW,42,07544398,SKOAP,24O
YW,42,07584618,AKDNM,17E
YW,42,07567215,LBASB,16J
YW,42,07573809,KKHGU,1U
YW,42,07565054,OTWCN,36S
YW,42,07575116,LZHUB,13A
YW,42,07559065,PXXLG,26J
YW,42,07564415,ZOSXM,26I
YW,42,07511750,TLQHI,5V
YW,42,07529210,IZAUX,32W
YW,42,07587515,DAOUD,1G
YW,42,07552487,CMUYJ,5B
YW,42,07589542,ZEITR,21K
YW,42,07520964,QEHFL,27H
YW,42,07526232,TOCJI,27W
YW,42,07578471,KCPHB,1G
YW,42,07540689,CTTKY,16I
YW,42,07541427,MDACD,23S
YW,42,07587057,VWAYX,5I
YW,42,07540239,QMUUT,16F
YW,42,07580837,YLQFP,22E
YW,42,07582729,XGEOP,23E
YW,42,07536281,TAMXQ,5Z
YW,42,07518125,DEEMM,36F
YW,42,07596283,BSKCK,32H
YW,42,07571092,ECGTD,15N
YW,42,07518251,EHLWU,3V
YW,42,07575048,CAVNG,41Y
YW,42,07556801,COXIX,22R
YW,42,07558832,RPSUM,16L
IB,43,07597139,XGHVN,1Y
IB,43,07564475,BVALW,35U
IB,43,07525553,UFQJF,20A
IB,43,07569692,ACWPI,27E
IB,43,07531483,LXVIU,28Y
IB,43,07562193,SBUHY,5D
IB,43,07531620,AUIQL,26Z
IB,43,07560101,EQUEA,12U
IB,43,07516164,MBIIH,1P
IB,43,07523360,KJGMB,17O
IB,43,07598129,UGAKY,3X
IB,43,07525844,LHMIX,25M
IB,43,07575251,WQEYJ,3Y
IB,43,07550824,SUCCQ,21V
IB,43,07588159,FMPGV,2I
IB,43,07586042,NCGEJ,12B
IB,43,07513261,LQOCS,3L
IB,43,07580120,XCNMF,13S
IB,43,07512448,IDBIE,9V
IB,43,07551791,IGVPN,8E
IB,43,07538772,PANUY,15W
IB,43,07589115,JCDES,15F
IB,43,07532313,HZYON,16D
IB,43,07568137,LLAZD,20R
IB,43,07593901,GIZOD,35K
IB,43,07594865,VRDEN,38L
IB,43,07595467,ZIRLQ,23N
IB,43,07583634,EFZRR,5D
IB,43,07597267,QQCUV,13I
IB,43,07519669,CRLVQ,6P
IB,43,07527891,BYHLM,31W
IB,43,07513279,OXXDL,5G
IB,43,07599620,LAZBZ,5O
IB,43,07544875,BOTAE,36M
IB,43,07574994,FTCAG,31K
IB,43,07599075,UTWAP,28T
IB,43,07599635,RHTIR,17I
IB,43,07551287,QTQTC,6W
IB,43,07548999,WJEGC,34M
IB,43,07574500,WGVLS,19D
IB,43,07556198,KQOQR,19V
IB,43,07563654,TPOBS,31W
IB,43,07555427,RVRSC,16B
IB,43,07529638,QKASY,33S
IB,43,07594389,SPNBQ,16X
IB,43,07539092,VWYTD,25C
IB,43,07548036,OXQJZ,20Q
IB,43,07598990,MRFJO,39N
IB,43,07583782,CADIL,1H
IB,43,07590240,AMACQ,13M
IB,43,07533905,KAXDB,29F
IB,43,07542730,OWQZS,3Q
IB,43,07546438,QVYKO,35I
IB,43,07594298,KVDOS,39E
IB,43,07524032,ISAZU,19I
IB,43,07531697,XPJEY,15D
IB,43,07599815,RKJEG,36B
IB,43,07575392,XVVNL,1Q
IB,43,07539346,HWFMR,4D
IB,43,07530016,OHKYB,25Q
IB,43,07557275,BQWNJ,25C
IB,43,07514761,ZWFRV,12X
IB,43,07523542,GDGUA,24U
IB,43,07531895,OOYBQ,1Y
IB,43,07561476,SAKJX,40K
IB,43,07567486,BGAVL,36B
IB,43,07571189,CAYJW,2P
IB,43,07596637,AUYZV,2J
IB,43,07557137,BBFTY,29M
IB,43,07545469,HBREY,20C
IB,43,07564676,PXJYF,7S
IB,43,07529637,VYZNV,22Y
IB,43,07598014,GKLLG,18H
IB,43,07515004,MKTZX,26W
IB,43,07539057,TFVAJ,21Q
IB,43,07534710,YVLBP,28G
IB,43,07518008,DHADW,12N
IB,43,07555917,ELXIG,35L
IB,43,07562996,TBVXV,40L
IB,43,07576572,OINCJ,33L
IB,43,07537202,KNQOX,33K
IB,43,07551838,BDUGS,26A
IB,43,07515935,KDXZX,33T
IB,43,07577323,LKUQR,28Z
IB,43,07584562,VAYPQ,39W
IB,43,07591215,SQOUS,1Y
IB,43,07551699,MPSJS,29M
IB,43,07590671,RXAEO,22T
IB,43,07569608,BNYVZ,10H
IB,43,07558403,MZUOA,25V
IB,43,07575623,PEQCY,37A
IB,43,07524700,XIKYH,16K
IB,43,07525563,MOYUZ,42F
IB,43,07518696,HQQIV,4F
IB,43,07522370,JGMQJ,34O
IB,43,07551755,QSXEB,8Z
IB,43,07572695,AIINQ,23T
